idx,eco,context.target,prompt,entailment,Subject_Equal,Inner_Tense,Inner_Person,Mat_Tense,Mat_Person
304012,양태,서울에 다양한 정책 유익한 정보들 쉽게 친절하게 알려 드립니다. 친절한 과장님 순서 시작해보죠. 봄을 맞아서 서울에 유아 숲 체험원이 문을 연다는 소식 오늘 전해 드릴 수 있겠습니다. 서울시 자연 생태과에 하재호 과장과 함께할게요.,봄을 맞아서 서울에 유아 숲 체험원이 문을 연다,entailment,n,현재,3,미래,1
304034,없음,십일 일 코스닥 시장에서 와이지 같은 경우는 전날 대비 무려 십사 퍼센트나 하락한 삼만 칠천백오십 원에 거래가 끝났다고 합니다. 이로 인해서 주식 폭락이라는 사태가 일어나면서 뭐 천백억 이상의 손해를 봤다고 하고요. 와이지는 기존에 에스엠 제이와이피와 함께 이른바 국내 삼 대 기획사로 꼽히는 곳이었는데 이번 승리 씨 사건으로 인해서 앞으로는 이~ 삼 대 기획사의 지위도 위태로울지 모른다는 연예계 관계자들의 걱정스러운 전망이 나오고 있습니다.,십일 일 코스닥 시장에서 와이지는 천백억 이상의 손해를 봤다,entailment,y,과거,3,현재,3
104005,없음,이에 따라 조 대표가 당분간 구단을 이끌 것으로 전망된다. 이미 건강상 이유로 임기만료에 따라 자연스럽게 물러나겠다는 뜻을 밝혔던 조 대표는 현재 구단 상황과 구단주 부재 상황 등을 고려해 곧바로 그만두지는 않겠다고 밝혔다.,조 대표는 건강상 이유로 임기만료에 따라 자연스럽게 물러날 것이다,contradiction,y,미래,3,과거,3
305041,없음,그런데 요 지금 여기서 보면은 주차할 때 꼭 그런 일이 생긴다고 하고 하는데 보통 자동차에서 열이 많이 아주 요즘같이 열이 많이 발생이 된다 그래서 반드시 시동이 꺼지는 거는 아니거든요. 정상 작동으로 거기에 다 맞춰져서 만들어졌기 때문에 에 그런데 만약에 그런데도 시동이 꺼진다고 하는 것은 어떤 뭐 센서류에 문제가 있거나 불꽃을 주는 부분에 문제가 있거나 그렇거든요. 그래서 여기서 이런 사항으로 점검해봤을 때는 보통 그 점화 코일에 문제나 아니면 저 공회절 조절 장치 쪽 이런 부분에 문제가 있는 것으로 이렇게 예상이 되니까 그쪽을 점검해보셨으면 좋겠습니다.,자동차 시동이 꺼지는 것은 보통 점화 코일이나 공회전 조절 장치 쪽에 문제가 있는 것이다,entailment,n,현재,3,현재,3
301128,없음,근데 실제로 우리 아이는 게임을 잘하질 못하거든요. 그래서 아이템을 이제 키워준다고 게임을 해줬대요. 근데 그까 아마 이게 도난을 당했나 봐요. 그 아이 그래서 이제 그거 때문에 처음부터 이제 돈을 이제 요구하기 시작했고 그다음에 이제 폭력을 -시작했다- 했다고 이케 얘기를 하더라고요. ,아이의 게임 아이템이 도난 당했다,entailment,n,과거,3,현재,4
107016,없음,"도개발공사는 후임 사장에 대한 공개 모집 및 서류·면접 심사를 거쳐 김길수 전 총무행정관 등 2명을 최종 후보자로 도에 추천했다. 도는 중앙부처와의 올림픽 사후 활용 관련 협의 등 당면 현안 해결이 시급한 점을 감안해 김길수 전 총무행정관을 임명했다고 밝혔다. 영월 출신으로 영월고, 안동대, 강원대 대학원을 졸업했으며 1991년 춘천시에서 공직을 시작해 도 예산과장, 화천부군수, 도 재난안전실장, 녹색국장 등을 역임했다.",도개발공사 사장에 김길수 전 총무행정관을 임명했다,entailment,y,과거,3,과거,3
204027,없음,"김 감독은 “포백을 바탕으로 빠르게 빌드업을 전개하는 훈련을 반복하고 있다. 측면 수비수의 역할이 중요할 수밖에 없는데, 아직 세밀함이 부족하지만 반복 훈련으로 완성도를 높일 계획”이라고 설명했다. 이번 전지훈련의 또 다른 키워드는 ‘소통’이다.",김 감독은 반복 훈련으로 측면 수비의 완성도를 높일 계획이다,entailment,y,현재,3,과거,3
401067,없음,P3: 그런데 그~ -김- 이~ 인제 두 형제와 달리 김정남 있잖아요. P1: 네. P3: 장남 P1: 예. P3: 장남도 과거에 보면 그~ 기억나시겠지만 가짜 여권을 가지고 그때가 아마 과테말라 여권으로 제가 기억을 하는데 P1: 네. P3: 그 여권을 가지고 일본에 들어가다 적발이 된 적이 있어요. P1: 네. P3: 그니까 이~ 북한 지도부 또는 이~ 북한의 로얄 패밀리라는 사람들이 외국의 가짜 여권을 가지고 그~ 전 세계를 돌아다닌 사례 그거 상당히 있었던 것으로 추정이 됩니다. P1: 어~ 그런데 인제 김정은을 보면은 어렸을 때잖아요. 가까 여권 가지고 돌아다니는 것이 왜 그때도 저게 필요했죠?,북한의 로얄 패밀리 사람들은 외국의 가짜 여권을 가지고 전 세계를 돌아다녔다,entailment,n,과거,3,과거,3
401062,양태,P2: 요즘에 나오는 퍼레이드 보면은 어떠세요? 좀 P4: 어~ 일단 김정은 정권에 와서 -달라졌- 크게 달라졌다고 봐요. P1: 음 P4: 형식이라든가 규모 P1: 예. P4: 예. 상당수 많이 커졌죠. P1: 음 P4: 그까 그만큼 비용도 많이 증가됐다는 걸 볼 수 있는 거 같습니다. 제가 볼 때 P1: 그렇죠. P5: 네. P1: 그래서요.,요즘 김정은 정권의 퍼레이드는 형식이나 규모 만큼 비용도 많이 증가됐다,entailment,n,과거,3,현재,1
401075,없음,P5: 막상 흉기를 휘두를 때는 동생이 그 김성수 형에 팔을 붙잡고 말리면서 주변에 경찰에 신고해 달라고 소리를 쳐서 이런 상황을 봤을 때는 동생이 공모했다고 보기 어렵다 이렇게 지금 판단을 하고 있는 겁니다. P1: 예. P5: 하지만 이 공범 논란이 계속되고 있으니까 지금 경찰 그 입장에서는 동생의 휴대전화를 분석해서 지금 수사를 계속하고 있다고 밝혔습니다. P1: 자 이렇게 계속 논란이 되니까 결국 김성수하고 동생을 같이 거짓말 탐지기 수사를 진행할 예정이라고 하는데요.,경찰은 김성수 동생의 휴대전화를 분석해서 수사를 계속하고 있다,entailment,y,현재,3,과거,3
303105,없음,김정일 존경하냐. 물어봤을 때 한 육십 프로가 예습니다. 한 사십 프로가 노고 근데 지금 김정은에 대해서 존경하냐. 한 구십 십 프로 정도가 안 됩니다. 한다. 지지한다. 한 구십 프로 정도가 지금 불신하고 있는 상태입니다. 하지만 젊고 또 외국물도 먹었기 때문에 북한 주민들은 김정은은 아버지하고 다르게 개혁 개방도 좀 하고 경제적으로 좀 기대가 있습니다. ,북한 주민들의 구십 프로 정도가 김정은을 불신하고 있다,entailment,y,현재,3,현재,3
401031,없음,P2: 어 사 월에 집계된 자료를 보니까요 그때 식물기반 식품 매출이 오조사천억 원 P1: 흠 P2: 이 년 전에 비해서 삼십일 점 삼 퍼센트나 늘어났거든요. P1: 어 P2: 이게 지금 미래에 어떤 산업으로서도 굉장히 지금 발전 가능성이 또 높은 분야이기도 합니다. P1: 이걸 여기에 투자를 해야겠네요.,식물기반 식품은 미래에 어떤 산업으로서도 굉장히 발전 가능성이 높은 분야이다,entailment,y,현재,3,현재,3
303113,없음,계속된 불량 가구 피해 때문에 속이 탄다는데요.도대체 어떻게 된 일일까요? 제작진이 해당 업체를 찾아가봤습니다. 보상 처리가 확실하다는 것을 자신 있게 말하는 업체 측 그런가 하면 정상순 씨는 다른 업체에서 가구를 구매했다가 피해를 봤다고 하는데요.인터넷을 통해 테이블과 장식장을 구매한 정상준 씨. 포장을 뜯고 제품을 확인하자 여기저기에서 불량 부위가 드러났다고 합니다.,가구업체의 보상처리가 확실하다,contradiction,n,현재,3,현재,3
401039,없음,P2: 어~ 가장 중요한 행사 중에 하나가 이번 시월에 어 국제해사기구 회의가 있습니다. P1: 네. P2: 어~ 해양법에 근거해서 어 모든 국가들이 함께 협약했던 런던협약에 저촉되지 않는 방식으루 일본이 오염수 문제를 처리할 수 있도록 이끄는데 중요한 국제무대죠. P1: 네. P2: 어 저희는 여기서 또 한 번 한국이 국제사회에 에 이 문제 제기를 하고 공론화를 하는 역할을 어 할 수 있기를 기대하구 있습니다. P1: 음. 지금 우리 정부 쪽에서 나가게 돼 있나요? P2: 네. 그렇죠.,한국이 국제사회에 일본 오염수 문제를 제기하고 공론화를 하는 역할을 할 수 있을 것이다,entailment,n,미래,3,현재,1
301038,없음,이렇게 그~ 한 정당이 대부분의 의석 차지하는 것을 막을 수 있다 이렇게 비례 대표제를 하면 그래서 이것 이것이 연립 정부로 이어지는 경우가 많다는게 투표제도에 대한 설명입니다. 북 이십일과 함께 하는 한 장의 지식 오늘은 빅 아이디어편에 나오는 투표제도에 대해 이야기해 봤습니다.,비례 대표제를 하면 연립 정부로 이어지는 경우가 많다,entailment,n,현재,3,현재,3
303015,없음,고령 세대가 그래도 더 노동 시장에 잔류해야 된다 이것은 사실 사회적 선택이기도 합니다. 왜냐하면 그 세대는 여전히 가장이거든요.,고령세대가 노동 시장에 더 잔류하는 것은 사회적 선택이다,entailment,n,현재,3,현재,4
104058,없음,이란의 행보를 한국도 주목할 수밖에 없다. 큰 이변이 없는 한 이란은 이라크를 잡고 선두로 토너먼트 라운드에 진출할 것으로 보인다.,큰 이변이 없는 한 이란은 이라크를 잡고 선두로 토너먼트 라운드에 진출할 것이다,entailment,n,미래,3,현재,1
401003,없음,"아름: 보시다시피 멀쩡하거든요? 들어가서 세란이나 달래주세요. 강호: 미안합니다. 나 때문에 이런 일이 생길 거라곤, 생각 못했습니다. 아름: 됐어요! 백강호 씨가 일부러 저 괴롭히려고 자길 이봉길로 소개한 것도 아닌데요 뭐. 따지고 보면.. 내 책임도 있으니까, 이쯤에서 넘어가죠. 강호: 아마 다시는, 한아름 씨 괴롭히지 못할 겁니다. 걱정 말아요.",백강호 씨가 일부러 나를 괴롭히려고 자기를 이봉길로 소개했다,contradiction,n,과거,3,현재,3
104109,없음,장관이나 행정부 직원에게 물어보는 것 자체가 압력이나 청탁이 될 수도 있지만 손 의원 입장에서는 전혀 압력행사를 염두에 두고 있지 않기 때문이다. 그만큼 권력에 젖어 있어 그것이 ‘끓는 물’인 줄 모르는 탓이다.,권력은 ‘끓는 물’이다,entailment,n,현재,3,현재,3
304070,의문,요즘처럼 자외선이 강할 때 눈을 보호하려면 썬글라스를 착용하는 게 좋은데요. 썬글라스는 잘 관리하지 않으면 안 쓰느니만 못하다고 합니다.여기서 잠깐 식품의 유통기한이 있듯이 썬글라스에도 수명이 있다는 사실 알고 계십니까? 보통 썬글라스의 수명은 이년 정도라고 합니다.,썬글라스에도 수명이 있다,entailment,n,현재,3,현재,2
304021,없음,오늘 실적 좋아요. 근데 저는 제가 콩을 수시로 잘 먹지만 그게 유산균의 먹이가 된다는 사실은 진짜 오늘 처음 알았어요. 그래서 앞으로는 인제 어~ 내가 입에서 즐거운 거보다는 몸속의 유산균의 먹이를 되도록이면 많이 주는 음식을 꼭 찾아 먹어야 되겠습니다.,콩이 유산균의 먹이가 된다,entailment,n,현재,3,과거,1
201065,없음,"대구에서도 지난 19일 동구 모 소아과의원 등을 방문한 생후 9개월 된 남자아이가 홍역에 걸리는 등 환자가 발생하고 있다. 대구시는 20일 현재 대구·경북의 홍역 확진자는 모두 16명(경북 2명 포함)이라고 밝혔다. 홍역 환자는 20∼30대가 8명, 영유아 8명으로, 이 중 14명은 퇴원했고, 2명은 입원 격리 중이다. ",20일 현재 대구·경북의 홍역 확진자는 모두 16명이다,entailment,n,현재,3,과거,3
401034,양태,P1: 네 데이빗 보위의 스타맨 들으셨습니다.이 장면이 마션이라는 영화에서 들어 본 거 같기도 하고 P4: 음 P1: 어떤 장면이었어요? 이 영화 음악이 이제 배경음악 나오는 부분이? P4: 혹시라도 영화 안보신 분들한테 뭐 스포일러가 될 수 있을지는 모르겠지만 P1: 네. P4: 뭐 아주 엄청난 반전은 아니니까요.,배경음악이 나오는 장면을 말하는 것은 영화를 안 본 사람들에게 스포일러가 될 수 있다,entailment,n,미래,3,현재,1
107007,양태,"또 어린이보호구역 주변에서도 누군가 버린 것으로 보이는 담배꽁초가 적지 않게 발견됐다. 한 주민은 ""식당이 밀집한 지역이라 식사 후 거리에서 흡연을 하는 사람들이 많다""며 ""담배꽁초를 거리에 함부로 버리는 모습도 종종 볼 수 있다""고 말했다. 제주도 관계자는 ""금연구역에 대한 단속을 진행하고 있지만 3월 30일까지는 계도기간""이라며 ""흡연의 경우 현장을 포착해야 하는 어려움이 있다""고 말했다.",식사 후 거리에서 흡연을 하는 사람들이 담배꽁초를 거리에 함부로 버린다,entailment,n,현재,3,현재,3
105036,없음,하루 세 끼 규칙적으로 장운동을 자극할만한 적당량을 섭취한다. 수분은 충분히 섭취한다 하루 2리터 내외의 물을 마신다. 수분 섭취를 많이 한다고 직접적으로 변비완화에 도움을 주는 것은 아니다.,수분 섭취를 많이 하면 직접적으로 변비완화에 도움을 준다,contradiction,n,현재,3,현재,3
